KPNT,IL,40.92327,-88.6213
KPPQ,IL,39.63889,-90.77833
KPRG,IL,39.69817,-87.6669
KPWK,IL,42.12083,-87.90472
KRFD,IL,42.19278,-89.09333
KRPJ,IL,41.89057,-89.08175
KSAR,IL,38.14624,-89.70243
KSLO,IL,38.64278,-88.96417
KSPI,IL,39.84527,-89.68405
KSQI,IL,41.75,-89.66667
KTAZ,IL,39.53417,-89.32778
KTIP,IL,40.28952,-88.1473
KUGN,IL,42.42546,-87.86339
KUIN,IL,39.9425,-91.19444
KVYS,IL,41.35175,-89.14963
KORD,IL,41.97972,-87.90444
K3LF,IL,39.16052,-89.67419
KAJG,IL,38.60928,-87.72508
KCIR,IL,37.06388,-89.2232
KCUL,IL,38.08875,-88.12125
KI63,IL,39.9875,-90.80417
KM30,IL,37.18243,-88.74885
KRSV,IL,39.01361,-87.64846
KSFY,IL,42.04544,-90.11009
KAID,IN,40.11667,-85.61667
KBAK,IN,39.26667,-85.9
KBMG,IN,39.14306,-86.61667
KEKM,IN,41.71667,-86
KEVV,IN,38.04306,-87.52028
KEYE,IN,39.825,-86.29583
KFWA,IN,40.97833,-85.19528
KGEZ,IN,39.58556,-85.8
KGSH,IN,41.52611,-85.78667
KGUS,IN,40.65,-86.15
KGYY,IN,41.61212,-87.40908
KHNB,IN,38.25,-86.95
KHUF,IN,39.44167,-87.32528
KIND,IN,39.725,-86.28194
KLAF,IN,40.4125,-86.9475
KMIE,IN,40.23417,-85.39361
KSBN,IN,41.70889,-86.31861
KVPZ,IN,41.45349,-86.99805
KASW,IN,41.27444,-85.84
KOKK,IN,40.53333,-86.06667
KTYQ,IN,40.03066,-86.2515
KMQJ,IN,39.8435,-85.897
KRZL,IN,40.94789,-87.18258
KOXI,IN,41.33,-86.665
KGGP,IN,40.711,-86.373
KRCR,IN,41.06553,-86.18169
KMZZ,IN,40.49,-85.68
KGWB,IN,41.307,-85.064
KMGC,IN,41.7033,-86.8212
KPPO,IN,41.5725,-86.7345
KANQ,IN,41.6404,-85.0851
KDCY,IN,38.7004,-87.1297
KMCX,IN,40.7088,-86.7668
KHHG,IN,40.8529,-85.4571
K4I7,IN,39.6336,-86.8138
KFKR,IN,40.2734,-86.5622
KCFJ,IN,39.9756,-86.9199
KIMS,IN,38.7589,-85.4655
KOJC,KS,38.85,-94.73917
KIXD,KS,38.82444,-94.88694
KICT,KS,37.64722,-97.42944
KIAB,KS,37.61667,-97.26667
KHUT,KS,38.06806,-97.86056
KCNU,KS,37.67028,-95.48417
KEWK,KS,38.05,-97.28333
KDDC,KS,37.77278,-99.96972
KGCK,KS,37.9275,-100.72444
KLBL,KS,37.05,-100.96667
KGBD,KS,38.35,-98.86667
KHYS,KS,38.85,-99.26667
KP28,KS,37.28389,-98.55278
KMHK,KS,39.13528,-96.67778
KTOP,KS,39.0725,-95.62583
KFOE,KS,38.94139,-95.65056
KCNK,KS,39.55139,-97.65056
KRSL,KS,38.87278,-98.81306
KSLN,KS,38.78,-97.64417
KEHA,KS,37,-101.88333
KGLD,KS,39.3675,-101.69306
KHLC,KS,39.37472,-99.82972
KCFV,KS,37.09111,-95.56639
KPPF,KS,37.32778,-95.50417
KWLD,KS,37.16806,-97.03694
KLWC,KS,39.00833,-95.21167
KFRI,KS,39.05586,-96.76166
KAAO,KS,37.74972,-97.21889
KEMP,KS,38.32889,-96.19389
KPTT,KS,37.7,-98.75
KCBK,KS,39.4275,-101.0465
KPTS,KS,37.4494,-94.7311
KIDP,KS,37.1584,-95.7784
KSYF,KS,39.763884,-101.797861
KOWP,KS,37.17527,-96.15183
KMYZ,KS,39.8553,-96.6306
KEQA,KS,37.77534,-96.81449
K1K1,KS,37.7744,-97.1132
K3AU,KS,37.6716,-97.0779
KBWG,KY,36.96444,-86.41944
KCVG,KY,39.04456,-84.67229
KEHR,KY,37.81667,-87.68333
KFFT,KY,38.18472,-84.90333
KFTK,KY,37.9,-85.96667
KHOP,KY,36.66667,-87.5
KJKL,KY,37.59139,-83.31444
KLEX,KY,38.04083,-84.60583
KLOU,KY,38.22778,-85.66361
KLOZ,KY,37.08944,-84.06861
KOWB,KY,37.74,-87.16667
KPAH,KY,37.05639,-88.77389
KSDF,KY,38.17722,-85.72972
KSME,KY,37.05417,-84.615
KGLW,KY,37.03167,-85.95361
K1A6,KY,36.61056,-83.73722
KCEY,KY,36.6646,-88.3728
KI39,KY,37.6308475,-84.3323372
KDVK,KY,37.5775751,-84.7694978
K2I0,KY,37.35593,-87.39822
KI35,KY,36.85933,-83.35847
KIOB,KY,38.0575,-83.9829
KSJS,KY,37.751,-82.6367
KM25,KY,36.7691,-88.5847
K5M9,KY,37.3363,-88.1097
KSYM,KY,38.215,-83.5874
KFGX,KY,38.5418,-83.7434
KDWU,KY,38.5545,-82.738
KPBX,KY,37.5587,-82.5674
K6I2,KY,37.6352,-85.2418
KCVW,LA,29.78333,-93.3
KAEX,LA,31.33472,-92.55861
KARA,LA,30.02889,-91.88444
KASD,LA,30.34306,-89.82194
KBAD,LA,32.5,-93.66667
KBTR,LA,30.53722,-91.14694
KBVE,LA,29.33333,-89.4
KCWF,LA,30.21667,-93.15
KDTN,LA,32.5425,-93.74472
KESF,LA,31.395,-92.29028
KHDC,LA,30.52083,-90.4175
KHUM,LA,29.56667,-90.66667
KIER,LA,31.73583,-93.09917
KLCH,LA,30.12611,-93.22333
KLFT,LA,30.20222,-91.99306
KMLU,LA,32.51167,-92.03139
KMSY,LA,29.99278,-90.25083
KNBG,LA,29.82528,-90.035
KNEW,LA,30.04944,-90.02889
KP92,LA,29.55903,-91.52498
KPOE,LA,31.05,-93.19389
KPTN,LA,29.71667,-91.33333
KRSN,LA,32.51444,-92.58833
KSHV,LA,32.44694,-93.82417
KTVR,LA,32.34806,-91.03
KBQP,LA,32.75583,-91.88056
KBXA,LA,30.81361,-89.86472
KDRI,LA,30.83167,-93.33972
KACP,LA,30.75056,-92.68861
KGAO,LA,29.44472,-90.26111
KAQV,LA,31.4,-93.2833
KBKB,LA,31.0217,-92.9107
KUXL,LA,30.1314,-93.3761
KIPN,LA,28.08,-87.98
KGBK,LA,27.2,-92.2
KSPR,LA,28.6,-91.2
KMDJ,LA,28.65,-89.8
KEHC,LA,28.43,-92.88
KVBS,LA,29.48,-93.63
KSCF,LA,29.12,-91.87
KMNE,LA,32.64603,-93.29808
KGHB,LA,27.84,-91.988
KVQT,LA,28.27,-92.264
KEIR,LA,28.634,-91.489
KXPY,LA,29.123,-90.202
KATP,LA,27.195,-90.027
KXIH,LA,29.18,-94.521
KMIS,LA,29.296,-88.842
KVKY,LA,29.248,-88.441
KVOA,LA,29.229,-87.781
KGRY,LA,27.625,-90.441
KIYA,LA,29.97578,-92.08422
K3R7,LA,30.2427,-92.6735
K5R8,LA,30.4412,-93.4735
KL38,LA,30.1727,-90.9406
KHZR,LA,30.7183,-91.4787
KOPL,LA,30.5584,-92.0994
KSQE,LA,28.083,-90.819
K1L0,LA,30.087,-90.5827
KACK,MA,41.25389,-70.05972
KAQW,MA,42.69731,-73.16955
KBAF,MA,42.15972,-72.71278
KBED,MA,42.46833,-71.29444
KBOS,MA,42.36056,-71.01056
KBVY,MA,42.58361,-70.91639
KCEF,MA,42.2,-72.53333
KCQX,MA,41.6875,-69.99333
KEWB,MA,41.67528,-70.95694
KFIT,MA,42.55194,-71.75583
KFMH,MA,41.65,-70.51667
KHYA,MA,41.67194,-70.26972
KLWM,MA,42.71306,-71.12583
KMQE,MA,42.21222,-71.11472
KMVY,MA,41.39222,-70.61667
KORE,MA,42.57167,-72.2775
KORH,MA,42.27056,-71.87306
KOWD,MA,42.19083,-71.17389
KPSF,MA,42.42691,-73.28897
KPVC,MA,42.06667,-70.21667
KPYM,MA,41.90861,-70.72806
KTAN,MA,41.87556,-71.02111
KGHG,MA,42.0983,-70.6722
KADW,MD,38.81667,-76.85
KAPG,MD,39.46667,-76.16667
KBWI,MD,39.17329,-76.68404
KDMH,MD,39.28333,-76.61667
KESN,MD,38.8,-76.06667
KFDK,MD,39.4175,-77.37444
KFME,MD,39.08333,-76.76667
KHGR,MD,39.70583,-77.73
KMTN,MD,39.33333,-76.41667
KNAK,MD,38.99125,-76.48907
KNHK,MD,38.27861,-76.41389
KNYG,MD,38.5125,-77.29167
KOXB,MD,38.31056,-75.12389
KSBY,MD,38.34056,-75.51028
KNUI,MD,38.14889,-76.42
K2G4,MD,39.5803,-79.3394
KCGE,MD,38.5393,-76.0304
KCGS,MD,38.9806,-76.9223
KW29,MD,38.9767,-76.33
KGAI,MD,39.16725,-77.16142
KDMW,MD,39.6083,-77.0077
KMLT,ME,45.64778,-68.69194
K40B,ME,46.61667,-69.53333
KAUG,ME,44.32056,-69.79722
KBGR,ME,44.79722,-68.81861
KBHB,ME,44.45,-68.36667
KCAR,ME,46.86722,-68.01333
KFVE,ME,47.285,-68.30722
KGNR,ME,45.46462,-69.5538
KHUL,ME,46.12306,-67.79194
KIWI,ME,43.96401,-69.71076
KIZG,ME,43.98917,-70.95028
KLEW,ME,44.05,-70.28333
KPQI,ME,46.68333,-68.05
KPWM,ME,43.64222,-70.30444
KRKD,ME,44.06667,-69.1
KSFM,ME,43.4,-70.71667
KWVL,ME,44.53333,-69.68333
KACB,MI,44.98833,-85.19833
KADG,MI,41.86778,-84.07944
KAMN,MI,43.32194,-84.68778
KANJ,MI,46.47944,-84.35722
KAPN,MI,45.07167,-83.56444
KARB,MI,42.22389,-83.74
KAZO,MI,42.22917,-85.54639
KBAX,MI,43.78083,-82.98556
KBEH,MI,42.12861,-86.42833
KBIV,MI,42.74611,-86.09667
KBTL,MI,42.3125,-85.24083
KCAD,MI,44.28333,-85.41667
KCIU,MI,46.25,-84.46667
KCMX,MI,47.16833,-88.48889
KCVX,MI,45.30472,-85.27472
KDET,MI,42.40917,-83.01
KDTW,MI,42.23139,-83.33083
KDUH,MI,41.73583,-83.65528
KERY,MI,46.31111,-85.45722
KESC,MI,45.75,-87.03333
KFNT,MI,42.96667,-83.74944
KGLR,MI,45.01639,-84.68889
KGOV,MI,44.68028,-84.72889
KGRR,MI,42.88083,-85.52278
KHTL,MI,44.35111,-84.67417
KHYX,MI,43.43333,-83.8625
KIMT,MI,45.81417,-88.10889
KIRS,MI,41.81278,-85.43917
KISQ,MI,45.97472,-86.17194
KIWD,MI,46.53333,-90.13333
KJXN,MI,42.25972,-84.45944
KJYM,MI,41.92139,-84.58583
KLAN,MI,42.78028,-84.57889
KLDM,MI,43.96667,-86.4
KMBL,MI,44.26667,-86.25
KMBS,MI,43.53167,-84.07724
KMCD,MI,45.865,-84.63722
KMGN,MI,45.42556,-84.91333
KMKG,MI,43.17111,-86.23667
KMNM,MI,45.13333,-87.63333
KMOP,MI,43.61667,-84.73333
KMTC,MI,42.61667,-82.83333
KOEB,MI,41.93333,-85.0525
KONZ,MI,42.09861,-83.16111
KOSC,MI,44.45,-83.36667
KOZW,MI,42.62944,-83.98417
KP58,MI,44.02194,-82.79306
KP59,MI,47.46694,-87.875
KPHN,MI,42.91667,-82.53333
KPLN,MI,45.57083,-84.79667
KPTK,MI,42.66306,-83.41
KRMY,MI,42.25111,-84.95556
KRQB,MI,43.7225,-85.50417
KSAW,MI,46.35361,-87.39528
KSJX,MI,45.69222,-85.56639
KSLH,MI,45.65361,-84.51917
KTEW,MI,42.56583,-84.42333
KTTF,MI,41.94,-83.43472
KTVC,MI,44.73667,-85.57
KYIP,MI,42.23667,-83.52611
KFPK,MI,42.57444,-84.81139
KFKS,MI,44.625,-86.20056
KLWA,MI,42.35083,-86.25611
KP53,MI,46.41167,-86.65083
KPZQ,MI,45.40694,-83.81278
KRNP,MI,42.99278,-84.13889
KCFS,MI,43.45861,-83.44528
KVLL,MI,42.54278,-83.17778
KDRM,MI,46.0072,-83.7427
KHAI,MI,41.9598,-85.5934
KFFX,MI,43.43933,-85.99483
KIKW,MI,43.6624,-84.26213
KY70,MI,42.938,-85.0605
KD95,MI,43.0665,-83.2715
KACQ,MN,44.07024,-93.55342
KADC,MN,46.45022,-95.21353
KAEL,MN,43.68333,-93.36667
KAIT,MN,46.54899,-93.67573
KANE,MN,45.14258,-93.21272
KAQP,MN,45.22488,-96.00412
KAUM,MN,43.66667,-92.93333
KAXN,MN,45.86861,-95.39417
KBBB,MN,45.33098,-95.64692
KBDE,MN,48.72605,-94.61215
KBFW,MN,47.25206,-91.40983
KBJI,MN,47.50762,-94.92783
KBRD,MN,46.40205,-94.12734
KCBG,MN,45.56275,-93.26436
KCDD,MN,48.26014,-92.47485
KCKC,MN,47.83665,-90.38644
KCKN,MN,47.84042,-96.6201
KCOQ,MN,46.69869,-92.5034
KCQM,MN,47.81997,-92.68169
KDLH,MN,46.84347,-92.1866
KDTL,MN,46.82854,-95.88567
KDXX,MN,44.98394,-96.17884
KDYT,MN,46.72452,-92.04448
KELO,MN,47.81667,-91.83333
KETH,MN,45.78284,-96.54607
KEVM,MN,47.4274,-92.49717
KFBL,MN,44.32983,-93.31186
KFCM,MN,44.83217,-93.47051
KFFM,MN,46.28655,-96.15338
KFGN,MN,49.31667,-94.9
KFKA,MN,43.67701,-92.17422
KFOZ,MN,47.78278,-93.65028
KFRM,MN,43.65,-94.41667
KFSE,MN,47.59278,-95.77333
KGHW,MN,45.64564,-95.31876
KGNA,MN,47.7472,-90.3444
KGPZ,MN,47.21667,-93.51667
KGYL,MN,44.7588,-94.0905
KHCD,MN,44.85961,-94.38551
KHCO,MN,48.75245,-96.93759
KHIB,MN,47.38039,-92.83245
KBDH,MN,45.11113,-95.12583
KINL,MN,48.55944,-93.39556
KJKJ,MN,46.83916,-96.65543
KJMR,MN,45.88611,-93.27167
KJYG,MN,43.98558,-94.55299
KLJF,MN,45.09485,-94.50837
KLVN,MN,44.62778,-93.22806
KLXL,MN,45.95,-94.35
KMGG,MN,45.23535,-93.98959
KMIC,MN,45.0625,-93.35083
KMJQ,MN,43.65,-94.98333
KMKT,MN,44.21667,-93.91667
KMML,MN,44.45,-95.81667
KMOX,MN,45.56667,-95.96667
KMSP,MN,44.88306,-93.22889
KMVE,MN,44.96749,-95.71159
KMWM,MN,43.90999,-95.10723
KMZH,MN,46.41667,-92.8
KONA,MN,44.08333,-91.7
KORB,MN,48.01667,-92.86667
KOTG,MN,43.65,-95.58333
KOVL,MN,44.77923,-95.03033
KOWA,MN,44.11907,-93.25687
KPKD,MN,46.89968,-95.06681
KPNM,MN,45.56425,-93.60801
KPQN,MN,43.98542,-96.29764
KPWC,MN,46.72654,-94.38485
KROS,MN,45.69806,-92.95306
KROX,MN,48.85,-95.7
KRRT,MN,48.94139,-95.34833
KRST,MN,43.90417,-92.49167
KRWF,MN,44.54828,-95.08042
KSAZ,MN,46.38083,-94.80667
KSGS,MN,44.86006,-93.03203
KSTC,MN,45.54415,-94.05165
KSTP,MN,44.93237,-93.05588
KTOB,MN,44.02026,-92.8295
KTVF,MN,48.06667,-96.18333
KTWM,MN,47.05,-91.75
KULM,MN,44.32274,-94.50244
KVVV,MN,45.30556,-96.42444
KVWU,MN,48.15014,-94.512
KXVG,MN,46.99028,-94.20389
KPEX,MN,45.37247,-94.73878
KCFE,MN,45.15889,-93.84306
KGDB,MN,44.75306,-95.55583
KHZX,MN,46.61904,-93.31267
KDVP,MN,43.99055,-95.78102
KLYV,MN,43.62166,-96.21394
KSYN,MN,44.47362,-93.01448
KTKC,MN,44.24951,-95.61189
KCNB,MN,44.7295,-96.266
KY63,MN,45.98837,-95.99353
K14Y,MN,45.90171,-94.87275
K04W,MN,46.02437,-92.89905
KD39,MN,45.70566,-94.93084
K21D,MN,45.0002,-92.8549
K9MN,MN,44.0206,-92.48286
K3N8,MN,47.2605,-95.9281
KY49,MN,47.1595,-94.6453
KMCI,MO,39.29722,-94.73056
KAIZ,MO,38.1,-92.55
KCDJ,MO,39.81667,-93.58333
KCGI,MO,37.22556,-89.57833
KCOU,MO,38.81694,-92.21833
KDMO,MO,38.71222,-93.17444
KFAM,MO,37.76667,-90.43333
KIRK,MO,40.09722,-92.54333
KJEF,MO,38.59444,-92.15583
KJLN,MO,37.15611,-94.50056
KLXT,MO,38.95972,-94.37167
KMKC,MO,39.12083,-94.59694
KPOF,MO,36.77056,-90.32222
KSET,MO,38.93056,-90.4325
KSGF,MO,37.23972,-93.38972
KSTJ,MO,39.76806,-94.90917
KSTL,MO,38.7525,-90.37361
KSUS,MO,38.65722,-90.65583
KSZL,MO,38.73333,-93.55
KTBN,MO,37.73333,-92.13333
KUNO,MO,36.87917,-91.905
KVIH,MO,38.13194,-91.76528
KMHL,MO,39.09583,-93.20284
KHAE,MO,39.7245,-91.44366
KSIK,MO,36.89883,-89.56184
KRCM,MO,38.7842,-93.8029
KBBG,MO,36.5321,-93.2005
KHFJ,MO,36.9062,-94.0128
KGLY,MO,38.3566,-93.6842
KOZS,MO,37.974,-92.6912
KVER,MO,38.94672,-92.68267
KFYG,MO,38.5876,-90.9938
KGPH,MO,39.3325,-94.3096
KFWB,MO,36.6985,-93.4022
PGRO,MP,14.18333,145.25
PGSN,MP,15.11667,145.73333
PGWT,MP,14.98333,145.61667
KBIX,MS,30.41667,-88.91667
KCBM,MS,33.65,-88.45
KGLH,MS,33.48278,-90.98556
KGPT,MS,30.41194,-89.08083
KGTR,MS,33.45,-88.58333
KGWO,MS,33.4925,-90.08361
KHBG,MS,31.26945,-89.25613
KHEZ,MS,31.61593,-91.29724
KHKS,MS,32.33472,-90.2225
KHSA,MS,30.36778,-89.45472
KJAN,MS,32.31972,-90.0775
KLUL,MS,31.67,-89.17
KMCB,MS,31.17833,-90.47194
KMEI,MS,32.33806,-88.74778
KNMM,MS,32.55194,-88.55528
KOLV,MS,34.97889,-89.78694
KPIB,MS,31.46667,-89.33333
KPQL,MS,30.46361,-88.53194
KTUP,MS,34.26806,-88.77
KUOX,MS,34.38444,-89.53556
KVKS,MS,32.23333,-90.93333
KUTA,MS,34.68083,-90.34639
KDLP,MS,29.12,-89.55
KCKM,MS,34.2997,-90.5123
KSTF,MS,33.4331,-88.8486
KCRX,MS,34.915,-88.6035
KM40,MS,33.87375,-88.489667
K1R7,MS,31.6058,-90.4093
KJVW,MS,32.30447,-90.41053
KIKT,MS,28.5208,-88.2889
KRNV,MS,33.7611,-90.7579
K5A6,MS,33.465,-89.7302
KMBO,MS,32.4384,-90.1014
KBHK,MT,46.34778,-104.2575
KBIL,MT,45.80694,-108.54222
KBTM,MT,45.95472,-112.4975
KBZN,MT,45.78806,-111.16083
KCTB,MT,48.60833,-112.37611
KDLN,MT,45.2575,-112.55444
KGDV,MT,47.13333,-104.8
KGFA,MT,47.5,-111.18333
KGGW,MT,48.21389,-106.62139
KGTF,MT,47.47333,-111.38222
KHLN,MT,46.60445,-111.9892
KHVR,MT,48.54278,-109.76333
KJDN,MT,47.32583,-106.9475
KLVM,MT,45.69944,-110.44833
KLWT,MT,47.04917,-109.46639
KMLP,MT,47.45417,-115.66972
KMLS,MT,46.42806,-105.88639
KMSO,MT,46.92083,-114.0925
KOLF,MT,48.09444,-105.57722
KSDY,MT,47.7,-104.2
KWYS,MT,44.68333,-111.11667
KGPI,MT,48.30417,-114.26361
KMVH,MT,46.8381,-108.9368
K2DP,NC,35.66667,-75.9
KAKH,NC,35.19687,-81.15545
KASJ,NC,36.2975,-77.17083
KAVL,NC,35.43194,-82.5375
KBUY,NC,36.04778,-79.47389
KCLT,NC,35.21333,-80.94861
KCPC,NC,34.27278,-78.715
KCTZ,NC,34.97556,-78.36472
KDPL,NC,35,-77.98167
KECG,NC,36.26306,-76.18278
KEDE,NC,36.02778,-76.56722
KEQY,NC,35.01694,-80.62056
KEWN,NC,35.0675,-77.04722
KEXX,NC,35.78111,-80.30389
KFAY,NC,34.98944,-78.88
KFBG,NC,35.13333,-78.93333
KFQD,NC,35.42833,-81.935
KGEV,NC,36.43333,-81.41667
KGSB,NC,35.33333,-77.96667
KGSO,NC,36.0975,-79.94361
KGWW,NC,35.46056,-77.965
KHBI,NC,35.65389,-79.895
KHFF,NC,35.03333,-79.5
KHKY,NC,35.74222,-81.38222
KHNZ,NC,36.36167,-78.52917
KHRJ,NC,35.37861,-78.73361
KHSE,NC,35.23222,-75.6225
KIGX,NC,35.9336,-79.0606
KILM,NC,34.27056,-77.9025
KINT,NC,36.13333,-80.22472
KIPJ,NC,35.48306,-81.16139
KISO,NC,35.33333,-77.61667
KJNX,NC,35.54083,-78.39028
KJQF,NC,35.38528,-80.70972
KLBT,NC,34.60722,-79.06
KMEB,NC,34.79139,-79.36806
KMQI,NC,35.91667,-75.7
KMRH,NC,34.73361,-76.66056
KMRN,NC,35.82165,-81.61343
KMWK,NC,36.45972,-80.55306
KNCA,NC,34.70583,-77.44083
KNJM,NC,34.69278,-77.02944
KNKT,NC,34.89719,-76.88135
KOAJ,NC,34.83333,-77.61667
KOCW,NC,35.57056,-77.04972
KPGV,NC,35.63333,-77.4
KPOB,NC,35.16667,-79.03333
KRDU,NC,35.89223,-78.78185
KRHP,NC,35.195,-83.86361
KRUQ,NC,35.65,-80.51667
KRWI,NC,35.855,-77.89306
KSOP,NC,35.23333,-79.4
KSUT,NC,33.92917,-78.07472
KSVH,NC,35.76528,-80.95667
KTDF,NC,36.285,-78.98417
KTNB,NC,36.2,-81.65
KTTA,NC,35.5825,-79.10139
KUKF,NC,36.21667,-81.08333
KVUJ,NC,35.41667,-80.15083
K1A5,NC,35.21667,-83.41667
KRCZ,NC,34.89083,-79.75889
KEHO,NC,35.25,-81.6
KEYF,NC,34.6,-78.58333
KFFA,NC,36.01667,-75.66667
KLHZ,NC,36.02333,-78.33028
KNBT,NC,35.02222,-76.4625
KONX,NC,36.39889,-76.01611
KSIF,NC,36.43722,-79.85083
KAFP,NC,35.02056,-80.07694
KETC,NC,35.9373,-77.54648
KIXA,NC,36.33,-77.635
KSCR,NC,35.7043,-79.5043
KFAR,ND,46.92528,-96.81111
KJMS,ND,46.92972,-98.67833
KDVL,ND,48.11667,-98.91667
KRDR,ND,47.96667,-97.4
KGFK,ND,47.94806,-97.1825
KBIS,ND,46.7825,-100.75722
KDIK,ND,46.79722,-102.80194
KISN,ND,48.17389,-103.63667
KMIB,ND,48.41667,-101.35
KMOT,ND,48.25944,-101.28028
KN60,ND,47.64583,-101.43944
KHEI,ND,46.01056,-102.64972
KBWP,ND,46.24389,-96.60722
K2C8,ND,48.78377,-97.62964
KGAF,ND,48.4,-97.37
K06D,ND,48.88,-99.62
KRUG,ND,48.38,-100.02
K7L2,ND,46.22,-100.25
KHZE,ND,47.28,-101.58
KD50,ND,48.93,-103.3
KD60,ND,48.38,-102.9
KY19,ND,46.77,-100.9
K20U,ND,46.93,-103.98
KD55,ND,48.7531,-98.3937
K9D7,ND,48.48,-99.23
K96D,ND,48.93,-97.9
KBAC,ND,46.9412,-98.018
KGWR,ND,46.2187,-97.6435
K2D5,ND,46.1731,-98.0799
K5H4,ND,47.7912,-99.9317
K08D,ND,48.3008,-102.4064
KD57,ND,46.8128,-101.8602
KOMA,NE,41.31028,-95.89917
KLNK,NE,40.83111,-96.76444
KBIE,NE,40.3,-96.75
KGRI,NE,40.95833,-98.3125
KODX,NE,41.62417,-98.9525
KHSI,NE,40.60056,-98.42583
KEAR,NE,40.73333,-99
KTQE,NE,41.76694,-96.17778
KFNB,NE,40.07889,-95.59194
KOFF,NE,41.11667,-95.9
KBBW,NE,41.43333,-99.65
KANW,NE,42.58333,-100
KOFK,NE,41.98056,-97.43694
KFET,NE,41.45,-96.51667
KOLU,NE,41.45,-97.33333
KONL,NE,42.46667,-98.68333
KSNY,NE,41.09944,-102.98556
KLBF,NE,41.12194,-100.66833
KMCK,NE,40.20306,-100.58833
KIML,NE,40.51667,-101.61667
KHDE,NE,40.45,-99.33333
KAIA,NE,42.05722,-102.8
KCDR,NE,42.8375,-103.09528
KBFF,NE,41.86694,-103.58583
KVTN,NE,42.85861,-100.55139
KAUH,NE,40.89389,-97.99444
KLXN,NE,40.79111,-99.77722
KOGA,NE,41.11972,-101.76889
KAFK,NE,40.6,-95.85
KBVN,NE,41.73016,-98.05453
KHJH,NE,40.15222,-97.58694
KIBM,NE,41.18333,-103.66667
KJYR,NE,40.89667,-97.62278
KMLE,NE,41.19583,-96.11222
KTIF,NE,41.96194,-100.56889
KLCG,NE,42.24167,-96.98139
KPMV,NE,40.95,-95.91778
KBTA,NE,41.4148,-96.109
KAHQ,NE,41.2406,-96.5946
KAFN,NH,42.80583,-72.00056
KASH,NH,42.78167,-71.51472
KBML,NH,44.57611,-71.17861
KCON,NH,43.20489,-71.50257
KDAW,NH,43.27806,-70.92222
KEEN,NH,42.9,-72.26667
KHIE,NH,44.36611,-71.5525
KLCI,NH,43.56667,-71.41667
KLEB,NH,43.62722,-72.30583
KMHT,NH,42.92917,-71.43583
KMWN,NH,44.26667,-71.3
KPSM,NH,43.08333,-70.81667
K1P1,NH,43.77714,-71.75598
K12N,NJ,41.00928,-74.73628
KACY,NJ,39.45202,-74.56699
KBLM,NJ,40.18333,-74.13333
KCDW,NJ,40.87639,-74.28306
KEWR,NJ,40.6825,-74.16944
KFWN,NJ,41.19925,-74.62594
KMIV,NJ,39.36623,-75.0778
KMMU,NJ,40.8,-74.41667
KNEL,NJ,40.03661,-74.35251
KSMQ,NJ,40.62405,-74.66898
KTEB,NJ,40.85889,-74.05667
KTTN,NJ,40.27639,-74.81639
KVAY,NJ,39.94076,-74.84071
KWRI,NJ,40.01667,-74.6
KWWD,NJ,39.01667,-74.91667
KMJX,NJ,39.927,-74.292
KLDJ,NJ,40.6174,-74.2446
KABQ,NM,35.04167,-106.61472
KAEG,NM,35.145,-106.795
KALM,NM,32.83333,-105.98333
KATS,NM,32.8525,-104.4675
KCAO,NM,36.44833,-103.15306
KCNM,NM,32.3375,-104.26333
KCQC,NM,35,-105.66667
KCVN,NM,34.43333,-103.08333
KCVS,NM,34.38333,-103.31667
KDMN,NM,32.26222,-107.72056
KFMN,NM,36.74361,-108.22917
KGNT,NM,35.16528,-107.90222
KGUP,NM,35.51111,-108.78944
KHMN,NM,32.85,-106.1
KHOB,NM,32.68333,-103.21667
KLAM,NM,35.87972,-106.26917
KLRU,NM,32.28944,-106.92194
KLVS,NM,35.65417,-105.1425
KROW,NM,33.30806,-104.50778
KRTN,NM,36.741528,-104.502183
KSAF,NM,35.61056,-106.095
KSKX,NM,36.45,-105.66667
KSRR,NM,33.46667,-105.53333
KSVC,NM,32.63333,-108.15
KTCC,NM,35.18278,-103.60306
KTCS,NM,33.23667,-107.26806
KONM,NM,34.01667,-106.9
KAXX,NM,36.422,-105.2899
KE80,NM,34.6452,-106.8337
KLSB,NM,32.33346,-108.69174
K0E0,NM,34.9856,-106.0095
KDRA,NV,36.6207,-116.02868
KEKO,NV,40.82404,-115.78635
KELY,NV,39.295,-114.84528
KLAS,NV,36.07188,-115.1634
KLOL,NV,40.0684,-118.57017
KLSV,NV,36.23333,-115.03333
KNFL,NV,39.43222,-118.68556
KP68,NV,39.60139,-116.00556
KRNO,NV,39.50776,-119.76819
KTPH,NV,38.06028,-117.08722
KVGT,NV,36.21205,-115.19395
KWMC,NV,40.90194,-117.80722
KHND,NV,35.97278,-115.13444
KINS,NV,36.58333,-115.66667
KCXP,NV,39.19056,-119.73191
KBVU,NV,35.9475,-114.8611
KRTS,NV,39.6682,-119.8764
KMEV,NV,38.9963,-119.75
KALB,NY,42.74722,-73.79912
KART,NY,43.99194,-76.02167
KBGM,NY,42.20778,-75.98139
KBUF,NY,42.93998,-78.73604
KDKK,NY,42.49306,-79.27583
KDSV,NY,42.56944,-77.71444
KELM,NY,42.15639,-76.90278
KELZ,NY,42.1075,-77.98444
KFOK,NY,40.85053,-72.61927
KFRG,NY,40.73443,-73.41639
